specObjID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,z
1131614938754738176,18.52881,18.25113,18.13982,18.22489,18.21854,18.51679,18.25573,18.12345,18.2203,18.23245,0.9629654
5409002468145819648,22.09758,21.64321,21.61781,21.43343,21.74365,22.09135,21.43726,21.57277,21.44419,21.58826,2.314081
4150089135237558272,21.3302,20.79022,20.56921,20.31905,20.02814,21.13867,20.76159,20.52635,20.2171,19.91063,0.7635806
834355365700200448,19.61468,19.38116,18.97989,18.87581,18.87894,19.59434,19.37126,18.98473,18.88394,18.88708,1.399939
6118281207366742016,25.55043,22.01484,20.64307,19.92368,19.80331,25.56967,21.92555,20.21149,19.45404,19.30058,0.4965771
3110868665046689792,18.82578,18.40557,18.39943,18.08741,18.36112,18.77748,18.4018,18.37085,18.09487,18.30105,0.6003423
4163688448714797056,21.82716,21.73274,21.36708,20.75835,20.80146,21.704,21.7125,21.37425,20.75202,20.78177,1.731595
3087264894580451328,20.53576,20.08137,19.49912,19.13004,18.96622,20.22499,19.62732,18.80456,18.41106,18.20898,0.1979195
475298292352182272,18.5764,18.56256,18.51525,18.14987,18.16837,18.55128,18.57172,18.51803,18.14741,18.16739,1.807305
836545592879507456,19.68438,19.58215,19.16147,19.02365,18.84746,19.65969,19.52076,19.16559,18.96985,18.83217,1.368789
7979270343330820096,21.24303,20.90758,20.83043,20.54396,20.16179,21.22904,20.80718,20.77748,20.54215,19.96302,0.4996547
6625940294490320896,21.94241,21.41932,21.52281,21.22804,20.80621,21.98789,21.31624,21.41956,21.07447,20.46,2.341311
6602351372212563968,20.66856,20.23269,19.98701,19.9497,19.84667,20.62374,20.21146,19.9867,19.94642,19.88116,2.257203
5851366784825487360,22.45344,21.64819,21.50017,21.50303,20.95979,22.30336,21.66645,21.48681,21.3831,20.55464,4.805643
5826669281895182336,23.20312,22.75571,21.4997,20.55854,20.12021,23.25632,21.99761,20.58645,19.7437,19.05594,0.9381233
4106188934022361088,22.34929,22.05513,22.16976,22.25299,22.29322,22.28636,22.0763,22.15621,22.07422,17.24854,2.788661
4215406722007363584,23.47459,21.1727,20.67941,20.31185,20.02466,23.0858,21.13628,20.67475,20.30192,19.79158,2.862825
5866079352852770816,23.43383,21.20394,20.82549,20.67496,20.55363,23.66551,21.22248,20.82288,20.67332,20.55264,2.983494
5501263589317210112,22.50715,21.14473,20.40446,19.962,19.48499,22.12271,21.06434,20.37983,19.97608,19.4732,2.58185
2965757862531328000,22.8434,22.02041,21.6756,21.67086,21.03118,22.77291,22.0363,21.70427,21.66914,20.96271,0.3349006
5219685536881111040,20.85924,20.31438,20.24231,20.25899,19.85549,20.82715,20.24317,20.16151,20.13068,19.80284,0.7447289
7075339288661651456,21.77024,21.27724,21.19035,20.96491,20.99704,21.25497,21.22989,21.2028,20.91265,20.91834,1.573734
6037323891067252736,22.74377,21.45162,21.39037,21.41078,21.08681,21.11361,21.29101,21.36544,21.37529,21.15064,2.244452
6462752427325714432,21.64022,21.28415,20.44535,19.95909,19.47043,21.3014,19.99537,18.84251,18.75319,18.53566,0.4175634
7328562317049393152,22.78279,21.99245,22.0036,21.7118,21.15111,22.15741,22.01492,22.00635,21.77188,21.13042,2.170056
4345076252060348416,22.75708,21.98333,21.89631,21.89589,22.30016,22.73212,21.89946,21.89483,21.58213,22.45969,2.608531
3118852493904209920,19.82766,19.60222,19.27927,19.10989,18.71589,19.6658,19.43026,18.98707,18.80354,18.36023,0.3939606
4341571009376874496,22.73306,21.72773,21.5837,21.43546,21.04327,23.05179,21.73829,21.39396,21.34122,21.08122,2.333134
8002999454347751424,24.01998,21.28779,20.91852,20.78489,20.75978,23.10605,21.29849,20.89526,20.799,20.74714,3.125663
6647549546434588672,22.44544,21.72076,21.56822,21.53421,21.18737,22.49481,21.68862,21.58933,21.56214,21.06303,2.525724
7557085362431651840,21.30983,20.7401,20.82443,20.74328,20.70509,21.24356,20.75289,20.55416,20.5038,20.33458,2.767036
2022225149503236096,18.98295,18.75725,18.61517,18.35313,18.41994,18.96346,18.76489,18.61251,18.3551,18.41466,1.568703
5129653401076559872,21.56178,20.55333,20.41145,20.35408,20.39994,21.63195,20.56059,20.39621,20.31714,20.43994,2.963249
5470984687466508288,21.84509,21.24522,21.19565,20.96768,20.62612,21.27493,21.12222,21.16513,20.94379,20.36044,2.23959
2034558101436262400,19.88833,19.21915,19.02315,19.01491,18.92113,19.87123,19.22272,19.02779,18.99469,18.92401,2.646651
4889880695143067648,21.23964,20.77333,20.74717,20.48984,20.05507,21.2747,20.72788,20.76187,20.36077,19.97359,0.5949138
8457853397512157184,20.83437,20.6436,20.6597,20.58899,20.76149,20.64626,20.63605,20.58756,20.60238,20.35621,1.390146
8004297427354578944,23.22861,21.18976,20.7625,20.67247,20.5847,22.01118,21.18691,20.71203,20.66808,20.42083,3.321306
6085724117926604800,20.48854,19.88775,19.71814,19.69679,19.44054,20.49796,19.90839,19.71199,19.69976,19.4478,2.199293
1827426860095531008,23.6176,22.0015,20.67772,20.17758,19.84135,20.72968,21.90743,20.23541,19.45708,19.64945,0.3376852
4603936752246910976,21.55805,21.04371,20.90238,20.84329,20.72629,21.50194,21.05833,20.90388,20.85094,20.47106,2.334958
5860563103636975616,21.0588,20.5015,20.37506,20.39853,19.93336,21.0037,20.46722,20.3624,20.40108,19.91628,2.415297
7803792131650940928,22.2509,22.81962,22.17819,22.71452,21.62072,21.84967,22.84499,22.12826,22.70131,20.82413,1.386977
489880290504763392,21.1842,21.28333,20.89422,20.86974,20.83288,20.977,21.27746,20.87816,20.87935,20.84531,1.277905
6092290675289288704,21.51609,21.30701,21.05598,21.25702,21.21997,21.55664,21.20268,20.99316,21.18136,21.16632,3.310481
6036049556352462848,19.1769,18.94282,18.87472,18.65316,18.52789,19.08762,18.91511,18.86057,18.66895,18.4806,1.950031
8263170845410260992,20.23504,20.16954,20.04749,19.84725,19.69375,20.24471,20.14267,19.9799,19.82925,19.65965,1.8254
6807408917225336832,22.78445,23.03091,22.05367,20.89348,20.46553,20.11782,21.33928,20.60843,19.60958,19.46091,2.02587
5330281833089921024,23.08859,20.80098,20.10946,19.99664,20.3287,21.76614,20.78884,20.11848,19.98838,20.13347,0.4987431
954872567187924992,17.7505,17.62234,17.41749,17.02124,16.9044,17.70419,17.63387,17.42824,17.02784,16.91488,1.901007
7636082521625260032,21.18576,20.83779,20.56028,20.61333,20.44989,21.02125,20.81283,20.55848,20.59333,20.1452,0.9553961
510139067678091264,20.29192,19.94843,19.34076,19.06254,18.85852,20.17671,19.59086,18.74394,18.34701,18.11413,0.2040202
5840289759058653184,22.01698,21.23854,21.09453,20.67738,20.48921,21.86364,21.22676,21.03696,20.47721,20.26622,0.6145381
5788311990620057600,24.15546,23.28697,22.40699,21.96017,21.94764,24.36423,23.33816,22.42825,21.92079,21.9829,1.692737
6077870031508271104,22.29459,21.51048,21.25076,21.18452,20.96956,22.28202,21.44632,21.18828,21.20235,21.00932,3.438699
7431132184734003200,20.17438,19.47613,19.22708,19.14784,18.93422,20.0901,19.44186,19.22946,19.15461,18.88652,2.517315
4767120770617503744,19.8258,19.78926,19.45662,19.40659,18.7064,19.78517,19.60737,18.84137,18.56719,18.23037,0.2976652
560784498556430336,19.65512,19.44716,19.36089,19.09065,19.19748,19.61546,19.42659,19.31221,19.08503,19.13644,1.570225
7497620203309297664,22.61007,21.22976,20.47563,20.11401,19.77123,22.23088,21.10546,20.40315,20.01432,19.63835,0.760595
7583091011049156608,21.45304,20.84805,20.87218,20.89222,20.60074,20.95072,20.84144,20.83607,20.90734,20.45729,2.328239
7559385541193166848,23.06658,22.04502,21.93301,21.92804,20.86899,23.09485,22.05622,21.93822,21.93049,20.77183,1.117317
6771430697338597376,21.79886,19.37581,19.06006,18.92891,18.68073,21.7636,19.37262,19.06717,18.92443,18.68927,2.910566
1861160708935280640,19.99414,19.4431,19.12202,18.7903,18.60014,19.94599,19.4492,19.10953,18.77286,18.58524,1.635807
7915234508080345088,24.94821,22.223,21.97156,21.32861,20.58532,22.07457,22.19932,21.94362,21.1594,20.66418,2.689752
8263104323245502464,22.06196,20.98188,21.07621,21.20253,21.0371,22.07472,20.92164,21.0202,21.24331,21.02234,2.580332
604768537801680896,19.1259,18.7969,18.80078,18.60261,18.48302,19.09664,18.75268,18.66671,18.42194,18.40198,0.5196727
4482304929923002368,21.80373,21.32355,21.06991,21.13891,20.89944,21.72804,21.24128,21.016,21.04279,20.74395,1.128939
7657452083457224704,20.60768,20.01999,19.99523,19.55579,19.49091,20.66151,19.96493,19.92698,19.38589,19.37475,0.565356
6979525095128231936,20.7298,19.88109,19.39796,19.10264,18.72181,20.67458,19.85781,19.39582,19.09745,18.6316,2.190984
7238676413288214528,19.98553,19.88435,19.74129,19.54031,19.62174,19.98116,19.87086,19.7191,19.54324,19.56417,1.450261
8364343781239746560,22.42284,20.83729,19.89712,19.51027,19.3033,19.12343,20.46612,19.49462,18.9933,18.73218,0.1679511
5678061768078454784,24.60509,21.75855,21.46181,21.19678,20.93681,26.1873,21.74994,21.42781,21.20232,20.69838,2.702104
5013902308137431040,21.36684,20.87337,20.74667,20.59759,20.59518,21.36281,20.88693,20.76073,20.59991,20.66456,1.47994
2718051368790157312,21.05045,20.26418,20.05844,20.03451,19.72625,20.77166,20.28003,20.06716,19.96916,19.62911,0.8688822
1373600680811456512,23.84817,20.94366,20.51296,20.23915,20.10283,23.85514,20.95865,20.45824,20.23604,19.91369,3.214664
5340346212757991424,21.66598,20.61671,20.32734,20.21073,19.85024,21.72726,20.58921,20.33311,20.22356,19.87652,2.491429
7106820233679794176,22.44623,22.37278,21.08017,20.19966,20.02426,21.13845,21.63777,20.58617,19.56607,19.45469,0.5859845
7551481975661064192,21.5052,20.87892,20.61513,20.43678,20.06047,21.45233,20.87572,20.58778,20.40963,19.98894,2.097734
5288476751969316864,22.29827,21.61674,21.40414,21.60397,20.86221,22.15551,21.491,21.31984,21.44541,20.32464,2.317675
2572842977420404736,24.44702,20.85103,19.93685,19.73727,19.60439,19.53245,20.85324,19.93308,19.7495,19.61946,3.581241
8363425414840514560,24.88279,24.048,21.85946,21.80106,21.78134,25.05177,23.80324,21.64453,21.80083,18.77416,3.775788
698108004934903808,18.54887,18.23278,18.0324,18.00517,17.87034,18.55311,18.22206,18.03069,17.98393,17.85348,0.8638394
4278644588170375168,21.32918,20.94715,20.9124,20.8477,20.22032,21.22981,20.94651,20.89637,20.81088,20.23708,2.204665
996532508143151104,17.46856,17.39506,17.37007,17.42029,16.76488,17.46626,17.34677,17.33682,17.34027,16.74484,0.3476999
7335411725573484544,21.99967,21.15969,20.94642,20.86527,20.6088,21.8043,21.13599,20.94405,20.73481,20.59061,2.226163
685687376160253952,19.13999,18.80675,18.74847,18.72453,18.57747,19.12642,18.79901,18.73303,18.7195,18.55166,2.18712
6412186165680205824,21.33288,20.85852,20.48578,20.57611,20.20289,21.23324,20.82895,20.45723,20.53969,19.72902,0.9370932
6422318440140959744,20.80659,20.07651,19.9657,19.79963,19.60961,20.77432,19.95475,19.94345,19.77812,19.5242,2.302401
6802782997013262336,21.5376,20.4483,20.32063,20.31901,20.2501,21.50682,20.45834,20.31161,20.25432,20.23626,2.815655
8312603512966672384,21.42835,21.1954,21.10463,20.88456,22.0994,21.43469,21.19088,21.11246,20.84307,20.88602,1.546704
7342143485531320320,21.54724,20.81299,20.9265,20.60989,20.13656,21.56553,20.7426,20.86554,20.52461,20.19617,2.288706
5193869272799703040,20.88296,19.78716,19.60961,19.48917,19.29748,20.83689,19.76626,19.59888,19.47643,19.23668,2.731281
4563367798868996096,23.66847,22.94521,21.80286,20.66541,19.45892,22.4044,21.29906,20.82599,19.95193,19.44073,0.1570401
3279890265711601664,20.86573,19.99328,19.75649,19.6531,19.45919,20.72177,19.97833,19.75322,19.63665,19.43534,2.459789
5065431470949724160,20.6807,20.14229,20.10157,19.89617,19.49887,20.67815,20.12281,20.10325,19.90562,19.427,2.199359
4245812622182248448,22.20388,21.67667,21.53107,21.71756,20.64466,21.79514,21.49843,21.38644,21.7169,20.51566,2.210094
5780518654249201664,19.74688,19.28438,19.25303,19.04427,18.98422,19.69406,19.27088,19.21235,18.94304,18.97797,0.5133823
6967173181300469760,21.47151,20.79985,20.65837,20.6104,20.45179,21.27954,20.78609,20.55949,20.60497,20.27936,0.8676042
7416439685243400192,23.51267,22.25295,22.48931,22.0257,23.59152,20.89878,22.13869,22.28594,21.92762,23.44721,1.04152
6431359731218706432,19.54804,18.72225,18.3806,18.37943,18.19624,19.49902,18.6785,18.37798,18.34972,18.20373,2.388026
2904851515120314368,18.31146,18.09455,17.90327,17.84732,17.74058,18.32611,18.03362,17.91558,17.85803,17.69738,2.086501
591236028061214720,19.23289,19.09918,19.08904,18.9232,18.78993,19.23903,19.07705,19.08882,18.90875,18.80644,1.951334
887311970154342400,18.52624,18.36478,18.27338,18.04177,18.0485,18.5253,18.3505,18.2806,18.03789,18.0256,1.64393
5646480487540781056,20.99866,20.17042,20.09625,20.16532,19.65243,20.99483,20.14387,20.07316,20.14855,19.62155,2.47344
4163753319900835840,21.00591,20.50201,20.14929,19.9196,19.55846,20.90063,20.41418,20.10966,19.69543,19.3948,0.8441325
1897211769873524736,19.18653,19.00595,18.86631,18.94904,18.98014,19.12941,18.97587,18.84407,18.95238,18.91651,1.053214
8339750180564432896,20.73899,20.224,19.88397,19.64719,19.58321,20.777,20.23724,19.89364,19.62449,19.39304,0.8843192
4902282915956322304,22.99914,22.18941,20.93092,20.0572,19.57356,22.89981,21.8058,20.08798,19.32098,19.14194,0.6060446
2702305524879222784,20.50328,20.4652,20.64563,20.34467,20.21272,20.52364,20.44015,20.59645,20.34711,20.14074,2.028203
4321407895620743168,21.58517,21.56635,20.67586,20.47653,20.30476,21.45869,21.48358,20.68324,20.4409,20.37736,1.366584
8263017463085201408,20.12309,19.92374,19.96794,19.65592,19.66441,19.95967,19.86113,19.92559,19.64259,19.59763,1.850845
7534760877821194240,19.73354,18.9776,18.71461,18.52463,18.17648,19.78011,18.96367,18.69561,18.52953,18.17084,2.336223
5221004945314738176,24.63446,22.02778,22.37656,21.39371,22.82678,24.63459,21.92734,22.10394,20.82453,22.82684,1.695115
8336407665283102720,20.71608,20.60972,20.59595,20.42013,20.44476,20.64659,20.62052,20.5017,20.32812,20.4464,1.96045
4542073832789962752,22.14404,21.84472,21.70786,21.76591,21.39149,22.25539,21.81739,21.67726,21.65177,21.46725,2.589081
7670914227808956416,20.89902,20.28924,20.23969,20.2793,19.98434,20.75661,20.23865,20.22298,20.23354,19.71669,2.424976
6635198732118454272,24.01559,21.10719,20.26758,20.19884,20.04121,24.07656,21.10166,20.24304,20.13507,19.85493,3.546794
4430666911433027584,22.57173,22.00406,21.9498,21.75308,21.51798,21.53739,21.83354,21.91879,21.803,21.23473,0.9219914
8052498917638205440,20.22142,19.26772,19.10688,18.90791,18.81794,20.25558,19.27191,19.04244,18.8301,18.44645,0.6859958
4070225286489894912,21.70581,21.26646,21.19602,20.9596,20.66157,21.58358,20.74284,20.75148,19.53066,19.33859,0.7618983
8263203829920231424,20.80257,20.86182,21.04304,20.85078,20.53631,20.83649,20.84425,20.97418,20.85627,19.97699,2.061476
2220344768309782528,20.4685,20.45064,20.47396,20.25862,20.13659,20.44271,20.43419,20.47982,20.25735,19.94872,1.907365
512438421269014528,19.92879,19.55439,19.53293,19.24364,19.21401,19.90692,19.5213,19.42716,19.08761,18.79488,0.605177
8261955609277689856,21.61724,21.86291,21.76606,21.47888,21.86111,21.78939,21.67421,21.71974,21.45347,21.77843,1.8046
660966501225883648,19.40739,19.2261,19.18307,18.92299,18.91219,19.34424,19.21102,19.17368,18.90949,18.92117,1.677735
7608832777580638208,20.75609,19.96474,19.79962,19.68819,19.25588,20.53672,19.94282,19.79486,19.67685,19.0173,2.269439
4340455279935811584,20.19289,19.79176,19.40568,19.39771,19.42471,20.21316,19.74246,19.40665,19.34495,19.45094,1.353801
4772696943502225408,18.26372,18.10218,18.0436,17.82972,18.01904,18.24942,18.08242,18.05079,17.82896,17.94477,1.705103
7308348068150833152,23.36706,21.44748,21.13738,21.08053,21.33238,17.74613,21.41001,21.09761,21.10799,20.12602,3.025719
6144282182506180608,17.19868,17.2291,17.13355,16.87682,16.70397,17.18405,17.22254,17.13175,16.87665,16.699,2.012572
5814411653269876736,22.01395,21.35616,21.41429,21.37918,20.85673,21.71199,21.32121,21.43753,21.41473,20.28869,2.585335
5384247513182826496,21.25289,21.06951,21.02534,20.83755,20.53561,21.13663,21.02853,20.97951,20.84962,20.3681,1.604916
478599026359429120,18.9841,18.62201,18.44666,18.42339,18.19579,19.00911,18.62976,18.45613,18.42327,18.17644,2.164463
935685533235963904,19.9644,19.35788,19.39362,18.38648,17.96427,19.895,19.3416,19.36976,18.36949,17.94465,2.181082
7648449831048507392,20.37025,20.18016,20.08577,20.15471,19.85772,20.40815,20.19154,20.06364,20.11877,19.84764,0.9147894
741981819397761024,22.77423,20.16815,20.09536,20.12919,20.39209,20.23619,20.14768,20.0975,19.98791,19.62708,3.225117
6816417490752172032,22.37293,21.55247,21.30045,21.00525,20.61228,22.04449,21.54793,21.30702,20.97798,20.45664,1.499693
550634905814460416,19.96776,19.71551,19.84224,19.77624,19.71149,19.93401,19.7177,19.8419,19.79532,19.60192,1.869374
5983202629122715648,20.33994,20.26225,20.28403,20.2,20.03393,20.36971,20.24871,20.23752,20.178,19.95343,1.959077
8264233797051674624,21.74277,21.07378,20.93321,20.76266,20.2664,21.63655,20.95881,20.86366,20.73228,20.10473,2.407538
4464245446386839552,21.10265,20.89809,20.45662,20.52183,20.42008,21.10022,20.86116,20.46529,20.52751,20.38214,1.251077
1458079186370455552,20.16145,20.20646,19.94841,20.04406,20.07624,20.14767,20.15589,19.95458,20.01983,20.07198,1.25933
6926703456078721024,20.28726,19.90671,19.72503,19.65051,19.34155,20.22226,19.8673,19.72689,19.65916,19.34649,2.326642
7261185341829869568,20.3232,19.7754,19.62686,19.48113,19.30372,20.26853,19.735,19.64166,19.42785,19.31728,0.6728365
4968871265689071616,22.07218,21.56108,21.68531,21.64512,21.15745,22.11371,21.44441,21.64825,21.646,21.22143,2.200521
6085696355258003456,19.93572,19.64196,19.75305,19.57447,19.45379,19.78287,19.58545,19.66644,19.36877,19.20449,0.5190859
4431683409530253312,20.79793,20.19533,20.20531,20.14546,20.03472,20.51867,20.18373,20.17798,20.10091,19.88127,0.6750307
2926359614209419264,19.6054,19.14245,19.07917,18.88348,18.7944,19.62004,19.09398,19.05512,18.83805,18.71665,0.6708077
5000133123972460544,22.38868,21.78019,21.65426,21.63109,21.3211,20.95147,21.79956,21.64687,21.323,21.10903,1.143887
4265137633552429056,21.73664,21.06659,21.09316,21.06234,20.69277,21.47092,21.07471,21.0502,21.05407,20.60615,2.259857
4147940139391971328,22.56721,21.57602,21.08698,20.80349,20.43507,22.03678,21.58293,21.09677,20.80487,20.28403,2.252101
6497635808324546560,22.1244,21.50231,21.35581,21.17786,21.0558,22.12453,21.4862,21.2937,21.1588,20.9282,1.227657
1936621021951977472,18.35416,18.20778,17.92283,17.90733,17.91169,18.3347,18.1789,17.92753,17.92402,17.91752,1.100515
6033847783982297088,21.79673,21.19086,21.02921,21.02059,20.66446,21.83128,21.09334,20.97336,20.8271,20.56842,2.576722
7647322556785684480,23.2284,19.15834,18.86753,18.98191,18.98174,20.16005,19.13118,18.80943,18.98932,18.9877,3.175597
4135624508508401664,23.62038,21.82207,21.40904,21.3432,21.31635,20.76177,21.8523,21.4244,21.38831,21.44422,1.514261
7106777077848403968,23.99028,21.46062,21.37259,21.4733,20.59633,21.61243,21.35544,21.18862,21.3718,20.56229,2.444347
6148668684849836032,19.29939,18.93126,18.67714,18.54006,18.33418,19.28331,18.91878,18.65699,18.54668,18.2716,1.977919
6101482043244998656,21.39163,20.69546,20.45781,20.16292,19.79209,21.32744,20.70985,20.45951,20.14052,19.67971,0.8196111
4794338631257616384,21.6803,21.04725,21.01275,20.95477,20.59296,21.64701,21.00263,21.02791,20.87906,20.63935,2.343384
6718510377909022720,22.92493,22.78596,21.29042,20.23718,19.76214,22.96831,21.97046,20.39163,19.46623,18.97157,0.5781849
2551367865710176256,19.58128,19.29451,19.10358,18.91093,18.8386,19.57872,19.28207,19.10563,18.9051,18.84671,1.46622
